ID,Type,SpellID,SpellID2,SpellID3,SpellID4,SpellID5,Quality1,Quality2,Quality3,Cost1,Cost2,Cost3,ClassType,ClassTypeID,TabType,TabTypeID,Name,Icon,Description,Description2,Anchor,Color,NodeType,PositionX,PositionY,SizeX,SizeY
543,Talent,15260,15327,15328,0,0,Normal,Normal,Normal,15,15,10,Priest,6,Shadow,15,Shadow Focus,Spell_Shadow_BurningSpirit,,,BOTTOMLEFT,TEAL,SpendSquare,0.0,0.0,0.0,0.0
544,Talent,15270,15335,15336,0,0,Normal,Normal,Normal,10,10,10,Priest,6,Shadow,15,Spirit Tap,Spell_Shadow_Requiem,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
545,Talent,15318,15272,15320,0,0,Normal,Normal,Normal,15,15,10,Priest,6,Shadow,15,Shadow Affinity,Spell_Shadow_ShadowWard,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
546,Talent,15273,15312,15313,0,0,Normal,Normal,Normal,20,20,15,Priest,6,Shadow,15,Improved Mind Blast,Spell_Shadow_UnholyFrenzy,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
547,Talent,15275,15317,0,0,0,Normal,Normal,Normal,15,15,10,Priest,6,Shadow,15,Improved Shadow Word: Pain,Spell_Shadow_ShadowWordPain,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
548,Talent,15274,15311,0,0,0,Normal,Normal,Normal,25,25,25,Priest,6,Shadow,15,Veiled Shadows,Spell_Magic_LesserInvisibilty,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
553,Talent,15392,15448,0,0,0,Normal,Normal,Normal,20,20,20,Priest,6,Shadow,15,Improved Psychic Scream,Spell_Shadow_PsychicScream,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
554,Talent,16038,16160,16161,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Elemental,23,Call of Flame,Spell_Fire_Immolation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
555,Talent,16041,816041,816042,0,0,Normal,Normal,Normal,30,30,20,Shaman,9,Elemental,23,Call of Thunder,Spell_Nature_CallStorm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
556,Talent,16035,16105,16106,16107,16108,Normal,Normal,Normal,10,10,10,Shaman,9,Elemental,23,Concussion,Spell_Fire_Fireball,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
557,Talent,16039,16109,16110,16111,16112,Normal,Normal,Normal,10,10,10,Shaman,9,Elemental,23,Convection,Spell_Nature_WispSplode,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
558,Talent,16089,60184,60185,60187,60188,Normal,Normal,Normal,30,30,10,Shaman,9,Elemental,23,Elemental Fury,Spell_Fire_Volcano,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
559,Talent,16086,16544,0,0,0,Normal,Normal,Normal,25,25,20,Shaman,9,Elemental,23,Rising Flames,Spell_Fire_SealOfFire,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
561,Talent,16164,816164,0,0,0,Normal,Normal,Normal,20,20,10,Shaman,9,Elemental,23,Elemental Focus,Spell_Shadow_ManaBurn,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
562,Talent,16040,16113,16114,0,0,Normal,Normal,Normal,20,20,15,Shaman,9,Elemental,23,Reverberation,Spell_Frost_FrostWard,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
563,Talent,16176,16235,16240,0,0,Normal,Normal,Normal,20,20,10,Shaman,9,Restoration,20,Ancestral Healing,Spell_Nature_UndyingStrength,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
565,Talent,16180,16196,16198,0,0,Normal,Normal,Normal,20,20,20,Shaman,9,Restoration,20,Improved Water Shield,Ability_Shaman_WaterShield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
566,Talent,16182,16226,16227,0,0,Normal,Normal,Normal,10,10,10,Shaman,9,Restoration,20,Improved Healing Wave,Spell_Nature_MagicImmunity,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
567,Talent,16181,16230,16232,0,0,Normal,Normal,Normal,15,15,10,Shaman,9,Restoration,20,Natural Focus,Spell_Nature_HealingWaveLesser,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
568,Talent,16187,16205,16206,301127,301128,Normal,Normal,Normal,25,25,25,Shaman,9,Restoration,20,Restorative Totems,Spell_Nature_ManaRegenTotem,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
569,Talent,16184,16209,0,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Restoration,20,Improved Reincarnation,Spell_Nature_Reincarnation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
572,Talent,16178,16210,16211,16212,16213,Normal,Normal,Normal,35,35,10,Shaman,9,Restoration,20,Purification,Spell_Frost_WizardMark,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
573,Talent,16179,16214,16215,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Restoration,20,Tidal Focus,Spell_Frost_ManaRecharge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
574,Talent,16194,16218,16219,0,0,Normal,Normal,Normal,25,25,15,Shaman,9,Restoration,20,Tidal Mastery,Spell_Nature_Tranquility,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
575,Talent,16173,16222,16223,16224,16225,Normal,Normal,Normal,10,10,10,Shaman,9,Restoration,20,Totemic Focus,Spell_Nature_MoonGlow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
576,Talent,16254,16271,16272,0,0,Normal,Normal,Normal,20,20,15,Shaman,9,Enhancement,24,Anticipation,Spell_Nature_MirrorImage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
577,Talent,16256,16281,16282,0,0,Normal,Normal,Normal,25,25,15,Shaman,9,Enhancement,24,Flurry,Ability_GhoulFrenzy,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
578,Talent,16262,16287,16288,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Enhancement,24,Improved Ghost Wolf,Spell_Nature_SpiritWolf,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
579,Talent,16261,16290,51881,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Enhancement,24,Improved Shields,Spell_Nature_LightningShield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
580,Talent,16258,16293,0,0,0,Normal,Normal,Normal,15,15,15,Shaman,9,Enhancement,24,Guardian Totems,Spell_Nature_StoneSkinTotem,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
581,Talent,16259,16295,52456,0,0,Normal,Normal,Normal,10,10,10,Shaman,9,Enhancement,24,Enhancing Totems,INV_Relics_TotemofRage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
582,Talent,16266,29079,29080,0,0,Normal,Normal,Normal,20,20,15,Shaman,9,Enhancement,24,Elemental Weapons,Spell_Fire_FlameTounge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
583,Talent,16255,16302,16303,16304,16305,Normal,Normal,Normal,15,15,10,Shaman,9,Enhancement,24,Thundering Strikes,Ability_ThunderBolt,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
584,Talent,17485,17486,17487,0,0,Normal,Normal,Normal,10,10,10,Shaman,9,Enhancement,24,Ancestral Knowledge,Spell_Shadow_GrimWard,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
585,Talent,16252,16306,16307,0,0,Normal,Normal,Normal,25,25,15,Shaman,9,Enhancement,24,Toughness,Spell_Holy_Devotion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
586,Talent,16268,18848,36591,0,0,Normal,Normal,Normal,30,30,20,Shaman,9,Enhancement,24,Spirit Weapons,Spell_Frost_FrostBrand,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
587,Talent,43338,843338,843339,0,0,Normal,Normal,Normal,20,20,15,Shaman,9,Enhancement,24,Shamanistic Focus,Spell_Nature_ElementalAbsorption,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
588,Talent,12300,12959,12960,0,0,Normal,Normal,Normal,15,15,10,Warrior,3,Arms,6,Iron Will,Spell_Magic_MageArmor,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
589,Talent,16487,16489,16492,0,0,Normal,Normal,Normal,20,20,10,Warrior,3,Fury,5,Blood Craze,Spell_Shadow_SummonImp,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
590,Talent,16493,16494,0,0,0,Normal,Normal,Normal,20,20,10,Warrior,3,Arms,6,Impale,Ability_SearingArrow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
592,Talent,16513,16514,16515,0,0,Normal,Normal,Normal,25,25,25,Rogue,4,Assassination,10,Vile Poisons,Ability_Rogue_FeignDeath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
593,Talent,16538,16539,16540,16541,16542,Normal,Normal,Normal,35,35,10,Warrior,3,Protection,7,One-Handed Weapon Specialization,INV_Sword_20,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
594,Talent,16578,16579,16580,0,0,Normal,Normal,Normal,35,35,20,Shaman,9,Elemental,23,Lightning Mastery,Spell_Lightning_LightningBolt01,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
595,Talent,16757,16758,816758,0,0,Normal,Normal,Normal,25,25,15,Mage,5,Frost,12,Arctic Reach,Spell_Shadow_DarkRitual,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
596,Talent,16814,16815,16816,0,0,Normal,Normal,Normal,10,10,10,Druid,8,Balance,22,Starlight Wrath,Spell_Nature_AbolishMagic,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
597,Talent,16821,16822,816823,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Balance,22,Improved Moonfire,Spell_Nature_StarFall,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
598,Talent,16819,16820,816819,0,0,Normal,Normal,Normal,25,25,15,Druid,8,Balance,22,Nature's Reach,Spell_Nature_NatureTouchGrow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
599,Talent,16836,16839,16840,0,0,Normal,Normal,Normal,20,20,20,Druid,8,Balance,22,Brambles,Spell_Nature_Thorns,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
600,Talent,16845,16846,16847,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Balance,22,Moonglow,Spell_Nature_Sentinal,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
601,Talent,16850,16923,16924,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Balance,22,Celestial Focus,Spell_Arcane_StarFire,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
603,Talent,16880,61345,61346,0,0,Normal,Normal,Normal,20,20,10,Druid,8,Balance,22,Nature's Grace,Spell_Nature_NaturesBlessing,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
604,Talent,16896,16897,16899,0,0,Normal,Normal,Normal,35,35,20,Druid,8,Balance,22,Moonfury,Spell_Nature_MoonGlow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
605,Talent,16909,16910,16911,16912,16913,Normal,Normal,Normal,30,30,10,Druid,8,Balance,22,Vengeance,Spell_Nature_Purge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
607,Talent,16929,16930,16931,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Feral,21,Elder Hide,INV_Misc_Pelt_Bear_03,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
608,Talent,16858,16859,16860,0,0,Normal,Normal,Normal,10,10,10,Druid,8,Feral,21,Feral Aggression,Ability_Druid_DemoralizingRoar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
609,Talent,16934,16935,16936,16937,16938,Normal,Normal,Normal,10,10,10,Druid,8,Feral,21,Ferocity,Ability_Hunter_Pet_Hyena,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
610,Talent,16940,16941,816941,0,0,Normal,Normal,Normal,30,30,20,Druid,8,Feral,21,Brutal Impact,Ability_Druid_Bash,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
611,Talent,16942,16943,16944,0,0,Normal,Normal,Normal,20,20,10,Druid,8,Feral,21,Sharpened Claws,INV_Misc_MonsterClaw_04,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
612,Talent,16947,16948,16949,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Feral,21,Feral Instinct,Ability_Ambush,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
613,Talent,37116,37117,0,0,0,Normal,Normal,Normal,25,25,15,Druid,8,Feral,21,Primal Fury,Ability_Racial_Cannibalize,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
614,Talent,16966,16968,816968,0,0,Normal,Normal,Normal,25,25,25,Druid,8,Feral,21,Shredding Attacks,Spell_Shadow_VampiricAura,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
615,Talent,16972,16974,16975,0,0,Normal,Normal,Normal,25,25,15,Druid,8,Feral,21,Predatory Strikes,Ability_Hunter_Pet_Cat,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
617,Talent,16998,16999,17000,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Feral,21,Savage Fury,Ability_Druid_Ravage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
618,Talent,17002,24866,0,0,0,Normal,Normal,Normal,20,20,15,Druid,8,Feral,21,Feral Swiftness,Spell_Nature_SpiritWolf,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
619,Talent,17003,17004,17005,0,0,Normal,Normal,Normal,35,35,15,Druid,8,Feral,21,Heart of the Wild,Spell_Holy_BlessingOfAgility,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
621,Talent,17050,17051,0,0,0,Normal,Normal,Normal,10,10,10,Druid,8,Restoration,20,Improved Mark of the Wild,Spell_Nature_Regeneration,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
622,Talent,17056,17058,17059,0,0,Normal,Normal,Normal,10,10,10,Druid,8,Restoration,20,Furor,Spell_Holy_BlessingOfStamina,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
623,Talent,17063,17065,17066,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Restoration,20,Nature's Focus,Spell_Nature_HealingWaveGreater,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
624,Talent,17069,17070,17071,0,0,Normal,Normal,Normal,10,10,10,Druid,8,Restoration,20,Naturalist,Spell_Nature_HealingTouch,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
625,Talent,17074,17075,17076,17077,17078,Normal,Normal,Normal,35,35,20,Druid,8,Restoration,20,Nature's Bounty,Spell_Nature_ResistNature,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
626,Talent,16833,16834,16835,0,0,Normal,Normal,Normal,15,15,15,Druid,8,Restoration,20,Natural Shapeshifter,Spell_Nature_WispSplode,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
627,Talent,16864,816860,816861,0,0,Normal,Normal,Normal,20,20,10,Druid,8,Restoration,20,Omen of Clarity,Spell_Nature_CrystalBall,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
628,Talent,17104,24943,24944,24945,24946,Normal,Normal,Normal,30,30,10,Druid,8,Restoration,20,Gift of Nature,Spell_Nature_ProtectionformNature,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
629,Talent,17106,17107,17108,0,0,Normal,Normal,Normal,20,20,10,Druid,8,Restoration,20,Intensity,Spell_Frost_WindWalkOn,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
630,Talent,17111,17112,17113,0,0,Normal,Normal,Normal,25,25,15,Druid,8,Restoration,20,Improved Rejuvenation,Spell_Nature_Rejuvenation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
632,Talent,17118,17119,17120,0,0,Normal,Normal,Normal,15,15,10,Druid,8,Restoration,20,Subtlety,Ability_EyeOfTheOwl,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
633,Talent,17123,17124,0,0,0,Normal,Normal,Normal,30,30,30,Druid,8,Restoration,20,Improved Tranquility,Spell_Nature_Tranquility,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
634,Talent,24968,24969,24970,24971,24972,Normal,Normal,Normal,25,25,15,Druid,8,Restoration,20,Tranquil Spirit,Spell_Holy_ElunesGrace,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
636,Talent,17322,17323,817323,0,0,Normal,Normal,Normal,25,25,15,Priest,6,Shadow,15,Shadow Reach,Spell_Shadow_ChillTouch,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
638,Talent,17778,17779,17780,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Destruction,19,Cataclysm,Spell_Fire_WindsofWoe,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
639,Talent,17788,17789,17790,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Destruction,19,Bane,Spell_Shadow_DeathPact,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
640,Talent,17793,17796,17801,17802,17803,Normal,Normal,Normal,10,10,10,Warlock,7,Destruction,19,Improved Shadow Bolt,Spell_Shadow_ShadowBolt,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
641,Talent,17815,17833,17834,0,0,Normal,Normal,Normal,35,35,20,Warlock,7,Destruction,19,Improved Immolate,Spell_Fire_Immolation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
643,Talent,17917,17918,817918,0,0,Normal,Normal,Normal,25,25,15,Warlock,7,Destruction,19,Destructive Reach,Spell_Shadow_CorpseExplode,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
644,Talent,17927,17929,17930,0,0,Normal,Normal,Normal,25,25,20,Warlock,7,Destruction,19,Improved Searing Pain,Spell_Fire_SoulBurn,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
645,Talent,17954,17955,17956,17957,17958,Normal,Normal,Normal,35,35,20,Warlock,7,Destruction,19,Emberstorm,Spell_Fire_SelfDestruct,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
646,Talent,17959,59738,59739,59740,59741,Normal,Normal,Normal,30,30,10,Warlock,7,Destruction,19,Ruin,Spell_Shadow_ShadowWordPain,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
648,Talent,18130,0,0,0,0,Normal,Normal,Normal,30,30,20,Warlock,7,Destruction,19,Devastation,Spell_Fire_FlameShock,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
649,Talent,18119,18120,0,0,0,Normal,Normal,Normal,15,15,10,Warlock,7,Destruction,19,Aftermath,Spell_Fire_Fire,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
650,Talent,18126,18127,0,0,0,Normal,Normal,Normal,20,20,15,Warlock,7,Destruction,19,Demonic Power,Spell_Fire_FireBolt,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
651,Talent,18135,18136,818136,0,0,Normal,Normal,Normal,15,15,10,Warlock,7,Destruction,19,Intensity,Spell_Fire_LavaSpawn,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
652,Talent,18096,18073,63245,0,0,Normal,Normal,Normal,40,40,25,Warlock,7,Destruction,19,Pyroclasm,Spell_Fire_Volcano,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
653,Talent,17783,17784,17785,0,0,Normal,Normal,Normal,15,15,10,Warlock,7,Affliction,17,Fel Concentration,Spell_Shadow_FingerOfDeath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
654,Talent,18094,18095,0,0,0,Normal,Normal,Normal,25,25,15,Warlock,7,Affliction,17,Nightfall,Spell_Shadow_Twilight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
655,Talent,17810,17811,17812,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Affliction,17,Improved Corruption,Spell_Shadow_AbominationExplosion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
656,Talent,17804,17805,0,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Affliction,17,Soul Siphon,Spell_Shadow_LifeDrain02,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
657,Talent,18174,18175,18176,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Affliction,17,Suppression,Spell_Shadow_UnsummonBuilding,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
658,Talent,18179,18180,0,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Affliction,17,Improved Curse of Weakness,Spell_Shadow_CurseOfMannoroth,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
659,Talent,18182,18183,0,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Affliction,17,Improved Life Tap,Spell_Shadow_BurningSpirit,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
660,Talent,18218,18219,818219,0,0,Normal,Normal,Normal,25,25,15,Warlock,7,Affliction,17,Grim Reach,Spell_Shadow_CallofBone,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
662,Talent,63108,863108,0,0,0,Normal,Normal,Normal,35,35,15,Warlock,7,Affliction,17,Siphon Life,Spell_Shadow_Requiem,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
663,Talent,18271,18272,18273,0,0,Normal,Normal,Normal,35,35,15,Warlock,7,Affliction,17,Shadow Mastery,Spell_Shadow_ShadeTrueSight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
664,Talent,18288,0,0,0,0,Normal,Normal,Normal,20,20,10,Warlock,7,Affliction,17,Amplify Curse,Spell_Shadow_Contagion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
666,Talent,18213,18372,0,0,0,Normal,Normal,Normal,20,20,20,Warlock,7,Affliction,17,Improved Drain Soul,Spell_Shadow_Haunting,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
667,Talent,18427,18428,18429,61330,61331,Normal,Normal,Normal,25,25,15,Rogue,4,Combat,8,Aggression,Ability_Racial_Avatar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
668,Talent,14171,14172,14173,0,0,Normal,Normal,Normal,20,20,15,Rogue,4,Subtlety,9,Serrated Blades,INV_Sword_17,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
669,Talent,18459,18460,54734,0,0,Normal,Normal,Normal,25,25,15,Mage,5,Fire,13,Incineration,Spell_Fire_FlameShock,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
670,Talent,18462,18463,18464,0,0,Normal,Normal,Normal,10,10,10,Mage,5,Arcane,11,Arcane Meditation,Spell_Shadow_SiphonMana,,,LEFT,TEAL,SpendSquare,0.0,0.0,0.0,0.0
672,Talent,18530,18531,18533,0,0,Normal,Normal,Normal,25,25,25,Priest,6,Holy,14,Divine Fury,Spell_Holy_SealOfWrath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
673,Talent,18551,18552,18553,0,0,Normal,Normal,Normal,30,30,20,Priest,6,Discipline,16,Mental Strength,Spell_Nature_EnchantArmor,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
674,Talent,52795,52797,52798,52799,52800,Normal,Normal,Normal,35,35,20,Priest,6,Discipline,16,Borrowed Time,Spell_Holy_BorrowedTime,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
675,Talent,18692,18693,0,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Demonology,18,Improved Healthstone,INV_Stone_04,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
676,Talent,18694,18695,18696,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Demonology,18,Improved Imp,Spell_Shadow_SummonImp,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
677,Talent,18697,18698,18699,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Demonology,18,Demonic Embrace,Spell_Shadow_Metamorphosis,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
678,Talent,18703,18704,0,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Demonology,18,Improved Health Funnel,Spell_Shadow_LifeDrain,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
679,Talent,18705,18706,18707,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Demonology,18,Demonic Brutality,Spell_Shadow_SummonVoidWalker,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
681,Talent,18709,18710,0,0,0,Normal,Normal,Normal,25,25,20,Warlock,7,Demonology,18,Master Summoner,Spell_Shadow_ImpPhaseShift,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
682,Talent,18731,18743,18744,0,0,Normal,Normal,Normal,15,15,15,Warlock,7,Demonology,18,Fel Vitality,Spell_Holy_MagicalSentry,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
683,Talent,18754,18755,18756,0,0,Normal,Normal,Normal,20,20,20,Warlock,7,Demonology,18,Improved Succubus,Spell_Shadow_SummonSuccubus,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
684,Talent,23785,23822,23823,23824,23825,Normal,Normal,Normal,35,35,20,Warlock,7,Demonology,18,Master Demonologist,Spell_Shadow_ShadowPact,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
685,Talent,18767,18768,0,0,0,Normal,Normal,Normal,30,30,30,Warlock,7,Demonology,18,Master Conjuror,INV_Ammo_FireTar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
686,Talent,18769,18770,18771,18772,18773,Normal,Normal,Normal,25,25,15,Warlock,7,Demonology,18,Unholy Power,Spell_Shadow_ShadowWordDominate,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
687,Talent,35691,35692,35693,0,0,Normal,Normal,Normal,40,40,20,Warlock,7,Demonology,18,Demonic Knowledge,Spell_Shadow_ImprovedVampiricEmbrace,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
688,Talent,30326,830326,0,0,0,Normal,Normal,Normal,20,20,10,Warlock,7,Demonology,18,Mana Feed,Spell_Shadow_ManaFeed,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
690,Talent,47245,47246,0,0,0,Normal,Normal,Normal,35,35,20,Warlock,7,Demonology,18,Molten Core,Ability_Warlock_MoltenCore,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
691,Talent,18827,18829,818829,0,0,Normal,Normal,Normal,10,10,10,Warlock,7,Affliction,17,Improved Curse of Agony,Spell_Shadow_CurseOfSargeras,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
692,Talent,19168,19180,19181,0,0,Normal,Normal,Normal,35,35,10,Hunter,2,Survival,2,Lightning Reflexes,Spell_Nature_Invisibilty,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
693,Talent,19184,19387,19388,0,0,Normal,Normal,Normal,15,15,15,Hunter,2,Survival,2,Entrapment,Spell_Nature_StrangleVines,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
